-117.7071548,34.1047513,0.0
-117.7083993,34.1049467,0.0
-117.7070475,34.1026192,0.0
-117.7047729,34.1024948,0.0
-117.7093434,34.103774,0.0
-117.7081203,34.1026014,0.0
-117.7093005,34.1026014,0.0
-117.7224326,34.1043781,0.0
-117.7245998,34.1035075,0.0
-117.7224326,34.1035253,0.0
-117.72026,34.10605,0.0
-117.72025,34.10532,0.0
-117.72025,34.10436,0.0
-117.7202439,34.1034542,0.0
-117.7191067,34.1034365,0.0
-117.7183986,34.1034009,0.0
-117.716682,34.1034009,0.0
-117.7155876,34.1034009,0.0
-117.7149224,34.1033832,0.0
-117.7131629,34.1034187,0.0
-117.7115321,34.1033476,0.0
-117.7114248,34.1026369,0.0
-117.7114034,34.1016597,0.0
-117.7131629,34.1016952,0.0
-117.7149224,34.1016597,0.0
-117.7149653,34.1026014,0.0
-117.7166605,34.1026014,0.0
-117.7184415,34.1016064,0.0
-117.7202225,34.1016242,0.0
-117.7126479,34.1011977,0.0
-117.70948,34.10157,0.0
-117.716682,34.1016242,0.0
-117.7202654,34.1006291,0.0
-117.7184629,34.1006469,0.0
-117.7166605,34.1006291,0.0
-117.7149224,34.1006114,0.0
-117.713356,34.1006469,0.0
-117.7143431,34.1000606,0.0
-117.7139354,34.1005936,0.0
-117.71842,34.0996341,0.0
-117.7202654,34.0996341,0.0
-117.7224112,34.0996697,0.0
-117.723387,34.0996215,0.0
-117.7237415,34.0992077,0.0
-117.7239776,34.0986036,0.0
-117.7243423,34.0989056,0.0
-117.7256298,34.098568,0.0
-117.7269173,34.0989412,0.0
-117.7273893,34.0973775,0.0
-117.7274108,34.0963825,0.0
-117.7254152,34.0963825,0.0
-117.7256298,34.0983903,0.0
-117.7252221,34.0983903,0.0
-117.7233768,34.095956,0.0
-117.7227974,34.0985147,0.0
-117.7223897,34.098568,0.0
-117.7198792,34.0985147,0.0
-117.7183986,34.0986569,0.0
-117.7165747,34.0986569,0.0
-117.7166605,34.0996341,0.0
-117.7148581,34.0996519,0.0
-117.7126265,34.0997052,0.0
-117.7092791,34.0996519,0.0
-117.7071118,34.0996164,0.0
-117.7070689,34.1003982,0.0
-117.707026,34.0978395,0.0
-117.7059102,34.0995631,0.0
-117.7038074,34.0995986,0.0
-117.7038074,34.1010556,0.0
-117.7171326,34.0986036,0.0
-117.7178407,34.0986036,0.0
-117.7178836,34.0975907,0.0
-117.7192998,34.0975907,0.0
-117.7186131,34.0976085,0.0
-117.7171326,34.0976441,0.0
-117.7163815,34.0976085,0.0
-117.7149439,34.0975907,0.0
-117.7156949,34.0975374,0.0
-117.7192569,34.0965602,0.0
-117.7186131,34.0965779,0.0
-117.7178836,34.0966135,0.0
-117.7171326,34.0965957,0.0
-117.7163815,34.096649,0.0
-117.7156734,34.096649,0.0
-117.7148581,34.0966135,0.0
-117.7126908,34.096649,0.0
-117.7112317,34.0975552,0.0
-117.7111459,34.0965779,0.0
-117.7231836,34.0969333,0.0
-117.7229261,34.0977151,0.0
-117.7208877,34.0970577,0.0
-117.7199864,34.0966135,0.0
-117.7206731,34.0965779,0.0
-117.7220035,34.0965068,0.0
-117.7220464,34.095725,0.0
-117.7291059,34.1035253,0.0
-117.7279043,34.1053376,0.0
-117.7220249,34.0952097,0.0
-117.7327108,34.1044492,0.0
-117.7267885,34.1044137,0.0
-117.729063,34.1016419,0.0
-117.7267885,34.1034898,0.0
-117.7277327,34.100718,0.0
-117.7268314,34.1025659,0.0
-117.7323675,34.1029212,0.0
-117.7268314,34.1016419,0.0
-117.7266383,34.0997763,0.0
-117.729063,34.1064747,0.0
-117.7220035,34.0946411,0.0
-117.7267885,34.1064747,0.0
-117.7218103,34.0942679,0.0
-117.7149653,34.0955829,0.0
-117.71637,34.09561,0.0
-117.71711,34.0956349,0.0
-117.7178836,34.0956993,0.0
-117.7186346,34.0956717,0.0
-117.7192998,34.0956362,0.0
-117.7206302,34.0956184,0.0
-117.7206731,34.0946411,0.0
-117.7186131,34.0947122,0.0
-117.717905,34.0946944,0.0
-117.7170897,34.0947122,0.0
-117.7164459,34.0947655,0.0
-117.7156734,34.0947122,0.0
-117.7156734,34.0956006,0.0
-117.7149439,34.0946944,0.0
-117.7192569,34.0937348,0.0
-117.7214241,34.0937348,0.0
-117.7214026,34.0924732,0.0
-117.7179694,34.0936638,0.0
-117.7172613,34.0937348,0.0
-117.7179909,34.0921889,0.0
-117.719214,34.0921889,0.0
-117.7173042,34.0928286,0.0
-117.7166605,34.0936638,0.0
-117.7173042,34.0921533,0.0
-117.716682,34.0922066,0.0
-117.7149224,34.0922066,0.0
-117.7130342,34.0931307,0.0
-117.7149224,34.0931662,0.0
-117.7192783,34.0904474,0.0
-117.7180123,34.0904474,0.0
-117.7166605,34.0904119,0.0
-117.7148581,34.091407,0.0
-117.714901,34.0909805,0.0
-117.7149439,34.0904652,0.0
-117.7125835,34.091407,0.0
-117.7124333,34.09226,0.0
-117.7111888,34.0946766,0.0
-117.7131844,34.0957428,0.0
-117.7106309,34.0961515,0.0
-117.711339,34.0958139,0.0
-117.7096009,34.0948188,0.0
-117.7174973,34.1069366,0.0
-117.7184415,34.1069544,0.0
-117.7093005,34.1067056,0.0
